5.077851037406095, 8.177264850624538e-24
5.715247837616357, 6.996211051506205e-24
6.432763219391326, 5.9254459889731815e-24
7.240337867351616, 5.0270356861579516e-24
8.149296133795211, 4.264841471331133e-24
9.172378805705742, 3.615159188872384e-24
10.323243369977185, 3.1830214831090772e-24
11.6172068761845, 2.9956883554640725e-24
13.07332474996856, 2.8241416480563067e-24
14.711933738179194, 2.6646655733183955e-24
16.55590231977447, 2.5163169202820503e-24
18.63101717142573, 2.3742233586792524e-24
20.966226674783186, 2.2401536592879995e-24
23.59413106293387, 2.1136547237127087e-24
26.551416678349806, 1.9942990395100798e-24
29.879071690821153, 1.892828450799275e-24
33.62225251605102, 1.8456814767531616e-24
37.83404862196163, 1.8088418620512908e-24
42.573508815048825, 1.771242627779689e-24
47.906611900767786, 1.7358888049382086e-24
53.9083175698565, 1.691223518857342e-24
60.66251441725371, 1.6380055809537192e-24
68.26275406418794, 1.5891413471381163e-24
76.81586006403859, 1.5339504449374677e-24
86.44088807052229, 1.4781800930009571e-24
97.2701399710433, 1.4401457808116462e-24
109.45529705536174, 1.409021176776128e-24
123.16550812644918, 1.3879049195978755e-24
138.5926474102997, 1.3694137768048229e-24
155.953002607392, 1.3466170372743682e-24
175.48570752627558, 1.3342924823948985e-24
197.46371308921204, 1.3265497402655625e-24
222.18891255228868, 1.3379031978029898e-24
250.0075700369854, 1.3573460521967777e-24
281.30743360303006, 1.382226028363024e-24
316.5263743247748, 1.4063185679943663e-24
356.15422390194016, 1.4318085700062508e-24
400.7400237996608, 1.4649228846126862e-24
450.8925866708834, 1.5283538394071985e-24
507.3201442614644, 1.5975128355071656e-24
570.8058921294974, 1.675928181874724e-24
645.0976920109686, 1.783086840325592e-24
1157.3609445168734, 3.1805130650505625e-24
1302.0239252043796, 3.603797206023404e-24
1464.7668103355727, 4.0868612722336e-24
1647.8559639995574, 4.626863261073742e-24
1853.8304246986677, 5.2382163745367445e-24
2085.4059195893465, 6.1806390194209015e-24
2345.7562621523343, 7.5811890619311e-24
2638.609773636034, 9.29910765086696e-24
2968.1084112611034, 1.1215467886316633e-23
3338.9664185903894, 1.3022846029473764e-23
3756.1995073993476, 1.5032446818269876e-23
4027.0635188599304, 1.5860524033487602e-23
710.6091952671052, 2.0139690487285842e-24
813.4885364533893, 2.2418528064267504e-24
920.4866787003232, 2.546118745318801e-24
1017.7312121740038, 2.7778004847786704e-24
