7.202322924569418, 1.8175830495068683
7.309316889557876, 1.6902016311278265
7.411178525501337, 1.5417493260802888
7.509024941755043, 1.4032475262707622
7.618949507015075, 1.2584819050539937
7.72122937886394, 1.1211688673306313
7.825367078967101, 0.9676391422253063
7.924835838001, 0.8369582008361438
8.080305738944219, 0.6406062856128223
8.1735667884475, 0.4772948916616886
8.285076915626867, 0.2919805572145715
8.388256323546027, 0.12523070652612445
8.491429388475643, -0.046124154573777165
8.59460979791947, -0.2121468983551531
8.697769620467398, -0.3931157285596698
8.8009105253272, -0.5878188003422076
8.905931959667049, -0.782257469613084
9.007202072092166, -0.9701558489774187
9.110306532582202, -1.1913175332117336
9.217152077179275, -1.4264521557359866
9.318385188832034, -1.6412130958338067
9.419605725786214, -1.8651032670981924
9.522657606231316, -2.124438063953772
9.625725622351585, -2.3720583606398633
9.728764705537074, -2.640683967974692
9.831794886281092, -2.9157727478168254
9.934815051778457, -3.198132596729676
9.9941759750986, -3.327102266307245
9.177228777582283, -1.3182676631531387
9.070031153653694, -1.1437426353085525
8.66203128278801, -0.3516488837952596
8.427055253345387, 0.05575374085971019
7.033050313957805, 2.008167745476263
